nome,metodo_descoberta,num_plan_sist,periodo_orbita,distancia,massa,raio_terra,ano_descoberta,num_luas,link,data_publicacao
Qatar-6 b,Transit,1,3.506195,101.14,0.82,11.904000000000002,2017,0,,2018-01
Qatar-5 b,Transit,1,2.8792319,371.39,1.13,12.408,2017,0,,2017-04
Qatar-4 b,Transit,1,1.8053564,332.17,0.9,12.722000000000001,2017,0,,2017-04
Kepler-90 i,Transit,8,14.44912,780.0,1.2,1.32,2017,0,,
Qatar-3 b,Transit,1,2.5079204,750.99,1.15,12.285,2017,0,,2017-04
PSR J2322-2650 b,Pulsar Timing,1,0.322964,230.0,1.4,,2017,0,,
PSR B0329+54 b,Pulsar Timing,1,10140.0,504.93,1.44,,2017,0,,2017-11
BD+03 2562 b,Radial Velocity,1,481.9,2618.0,1.14,,2017,0,,
HD 27894 c,Radial Velocity,3,36.07,43.88,0.8,,2017,0,,
HD 29021 b,Radial Velocity,1,1362.3,31.02,0.85,,2017,0,,
Kepler-448 c,Transit Timing Variations,2,2500.0,403.99,1.5,,2017,0,,2017-08
K2-114 b,Transit,1,11.391013,484.8,0.89,10.67,2017,0,,
K2-138 d,Transit,5,5.40478,183.0,0.93,2.66,2017,0,,
K2-113 b,Transit,1,5.817685,649.75,1.04,12.14,2017,0,,
K2-111 b,Transit,1,5.35117,201.51,0.88,1.9,2017,0,,
K2-110 b,Transit,1,13.86387,116.84,0.75,2.56,2017,0,,
K2-108 b,Transit,1,4.733999,484.99,1.17,5.33,2017,0,,
K2-107 b,Transit,1,3.313959,696.95,1.3,15.98,2017,0,,2017-01
K2-105 b,Transit,1,8.267704,199.28,0.99,3.37,2017,0,,
HD 34445 c,Radial Velocity,6,214.67,46.15,1.14,,2017,0,,
HD 34445 d,Radial Velocity,6,117.87,46.15,1.14,,2017,0,,
HD 34445 e,Radial Velocity,6,49.175,46.15,1.14,,2017,0,,
HD 34445 f,Radial Velocity,6,676.8,46.15,1.14,,2017,0,,
HD 34445 g,Radial Velocity,6,5700.0,46.15,1.14,,2017,0,,
HD 40956 b,Radial Velocity,1,578.6,116.99,2.0,,2017,0,,
HIP 67537 b,Radial Velocity,1,2556.5,112.6,2.41,,2017,0,,2017-04
HIP 65426 b,Imaging,1,,111.4,1.96,16.814,2017,0,,
NGTS-1 b,Transit,1,2.647298,224.0,0.62,14.908,2017,0,,
HD 42012 b,Radial Velocity,1,857.5,36.84,0.83,,2017,0,,
NGC 2682 Sand 978 b,Radial Velocity,1,511.21,842.01,1.37,,2017,0,,
MXB 1658-298 b,Eclipse Timing Variations,1,760.0,,1.98,,2017,0,,
MOA-2016-BLG-227L b,Microlensing,1,,6500.0,0.29,,2017,0,,
MOA-2012-BLG-505L b,Microlensing,1,,7210.0,0.1,,2017,0,,
MOA-2012-BLG-006L b,Microlensing,1,,5300.0,0.49,,2017,0,,
Kepler-150 f,Transit,5,637.2093,914.4,,3.64,2017,0,,
HD 76920 b,Radial Velocity,1,415.4,184.8,1.17,,2017,0,,
CoRoTID 223977153 b,Transit,1,6.71837,586.2,1.08,6.388999999999999,2017,0,,
MASCARA-1 b,Transit,1,2.14878,188.7,1.72,16.814,2017,0,,
GJ 273 b,Radial Velocity,2,18.6498,3.8,0.29,,2017,0,,
K2-138 e,Transit,5,8.26144,183.0,0.93,3.29,2017,0,,
K2-115 b,Transit,1,20.272615,418.58,0.95,12.06,2017,0,,
K2-117 b,Transit,2,1.2916,101.95,0.54,2.03,2017,0,,
K2-138 c,Transit,5,3.55987,183.0,0.93,2.52,2017,0,,
K2-138 b,Transit,5,2.35322,183.0,0.93,1.57,2017,0,,
K2-137 b,Transit,1,0.179715,99.15,0.46,0.89,2017,0,,
K2-136 d,Transit,3,25.575065,59.35,0.74,1.45,2017,0,,
K2-136 c,Transit,3,17.307137,59.35,0.74,2.91,2017,0,,
K2-136 b,Transit,3,7.975292,59.35,0.74,0.99,2017,0,,
K2-133 d,Transit,4,11.02454,75.2,0.46,2.003,2017,0,,
K2-133 c,Transit,4,4.86784,75.2,0.46,1.6030000000000002,2017,0,,
K2-133 b,Transit,4,3.07133,75.2,0.46,1.34,2017,0,,
K2-132 b,Transit,1,9.1751,620.41,1.08,14.572000000000001,2017,0,,
K2-131 b,Transit,1,0.36931,153.7,0.84,1.7,2017,0,,
K2-130 b,Transit,1,2.49412,118.41,0.7,1.25,2017,0,,
K2-129 b,Transit,1,8.239493,27.82,0.36,1.04,2017,0,,
K2-128 b,Transit,1,5.675819,115.01,0.71,1.42,2017,0,,
K2-127 b,Transit,1,3.588163,723.97,0.72,8.37,2017,0,,
K2-126 b,Transit,1,7.385655,103.29,0.69,1.97,2017,0,,
K2-125 b,Transit,1,21.750264,124.6,0.49,2.18,2017,0,,
K2-124 b,Transit,1,6.413651,140.4,0.39,2.9,2017,0,,
K2-123 b,Transit,1,30.951524,162.36,0.62,2.76,2017,0,,
K2-122 b,Transit,1,2.219282,72.19,0.62,1.21,2017,0,,
K2-121 b,Transit,1,5.185761,170.37,0.72,7.5,2017,0,,
K2-120 b,Transit,1,9.562742,289.54,0.69,2.01,2017,0,,
K2-119 b,Transit,1,7.727283,369.66,0.76,2.53,2017,0,,
K2-118 b,Transit,1,50.92092,324.7,0.76,2.54,2017,0,,
K2-117 c,Transit,2,5.444017,101.95,0.54,2.06,2017,0,,
K2-116 b,Transit,1,4.655411,49.46,0.69,0.69,2017,0,,
GJ 273 c,Radial Velocity,2,4.7234,3.8,0.29,,2017,0,,
WASP-151 b,Transit,1,4.533471,458.91,1.08,12.665999999999999,2017,0,,
GJ 3138 c,Radial Velocity,3,5.974,28.49,0.68,,2017,0,,
HATS-52 b,Transit,1,1.36665436,631.0,1.11,15.491,2017,0,,
HATS-53 b,Transit,1,3.8537768,613.0,0.96,15.02,2017,0,,
Kepler-80 g,Transit,6,14.64558,357.0,0.73,1.13,2017,0,,
WASP-91 b,Transit,1,2.798581,150.59,0.84,11.545,2017,0,,2017-05
WASP-81 b,Transit,1,2.7164762,402.96,1.08,16.018,2017,0,,2017-01
HD 106315 b,Transit,2,9.55237,109.0,1.09,2.44,2017,0,,
HD 106315 c,Transit,2,21.05704,109.0,1.09,4.35,2017,0,,
HD 111591 b,Radial Velocity,1,1056.4,114.54,1.94,,2017,0,,
Kepler-1650 b,Transit,1,1.53818001,120.5,0.33,0.96,2017,0,,
HD 113996 b,Radial Velocity,1,610.2,116.34,1.49,,2017,0,,
GJ 9827 d,Transit,3,6.2014698,29.69,0.61,2.022,2017,0,,
GJ 3138 b,Radial Velocity,3,1.22003,28.49,0.68,,2017,0,,
GJ 9827 b,Transit,3,1.2089819,29.69,0.61,1.577,2017,0,,
Kepler-1649 b,Transit,1,8.68909,92.43,0.22,1.08,2017,0,,2017-04
WASP-53 c,Radial Velocity,2,2840.0,202.51,0.84,,2017,0,,2017-01
WASP-53 b,Transit,2,3.3098443,202.51,0.84,12.038,2017,0,,2017-01
GJ 625 b,Radial Velocity,1,14.628,6.49,0.3,,2017,0,,2017-05
HD 147379 b,Radial Velocity,1,86.78,10.77,0.6,,2017,0,,
GJ 3942 b,Radial Velocity,1,6.905,16.94,0.63,,2017,0,,
GJ 3323 c,Radial Velocity,2,40.54,5.32,0.16,,2017,0,,
GJ 3323 b,Radial Velocity,2,5.3636,5.32,0.16,,2017,0,,
HATS-51 b,Transit,1,3.3488702,478.0,1.19,15.805,2017,0,,
GJ 3293 e,Radial Velocity,4,13.2543,20.2,0.42,,2017,0,,
HATS-50 b,Transit,1,3.8297015,717.0,1.17,12.665999999999999,2017,0,,
YZ Cet c,Radial Velocity,3,3.06008,3.6,0.13,,2017,0,,
HAT-P-67 b,Transit,1,4.8101025,320.0,1.64,23.371,2017,0,,
tau Cet h,Radial Velocity,4,49.41,3.6,0.78,,2017,0,,
KELT-11 b,Transit,1,4.7361,99.44,1.44,15.132,2017,0,,2017-05
KELT-12 b,Transit,1,5.031623,360.0,1.59,19.952,2017,0,,2017-04
KELT-16 b,Transit,1,0.9689951,450.28,1.21,15.860999999999999,2017,0,,
KELT-18 b,Transit,1,2.8717518,311.0,1.52,17.598,2017,0,,2017-04
KELT-19 A b,Transit,1,4.6117093,302.8,1.62,21.409000000000002,2017,0,,
KELT-20 b,Transit,1,3.4741085,139.7,1.76,19.515,2017,0,,
tau Cet g,Radial Velocity,4,20.0,3.6,0.78,,2017,0,,
tau Cet f,Radial Velocity,4,636.13,3.6,0.78,,2017,0,,
tau Cet e,Radial Velocity,4,162.87,3.6,0.78,,2017,0,,
KELT-9 b,Transit,1,1.4811235,205.65,2.52,21.195999999999998,2017,0,,
KIC 5095269 b,Eclipse Timing Variations,1,237.68977,1230.6,1.21,,2017,0,,2017-07
Kepler-19 d,Radial Velocity,3,62.95,219.95,0.94,,2017,0,,
HATS-22 b,Transit,1,4.7228124,207.9,0.76,10.682,2017,0,,
HATS-23 b,Transit,1,2.1605156,747.0,1.12,20.849,2017,0,,
HATS-24 b,Transit,1,1.3484978,510.0,1.07,15.637,2017,0,,
Kepler-1653 b,Transit,1,140.2524,755.0,0.72,2.17,2017,0,,
Kepler-1652 b,Transit,1,38.09722,252.0,0.4,1.6,2017,0,,
Kepler-1651 b,Transit,1,9.87863917,69.4,0.52,1.84,2017,0,,
YZ Cet d,Radial Velocity,3,4.65627,3.6,0.13,,2017,0,,
YZ Cet b,Radial Velocity,3,1.96876,3.6,0.13,,2017,0,,
GJ 3293 d,Radial Velocity,4,48.1345,20.2,0.42,,2017,0,,
GJ 9827 c,Transit,3,3.6480957,29.69,0.61,1.2409999999999999,2017,0,,
LHS 1140 b,Transit,2,24.736959,14.99,0.18,1.7269999999999999,2017,0,,
HD 176986 c,Radial Velocity,2,16.8191,27.81,0.79,,2017,0,,
HD 177565 b,Radial Velocity,1,44.505,16.93,1.0,,2017,0,,
WASP-167 b,Transit,1,2.0219596,381.0,1.59,17.71,2017,0,,
WASP-156 b,Transit,1,3.836169,140.0,0.84,5.7170000000000005,2017,0,,
WASP-153 b,Transit,1,3.332609,430.0,1.34,17.374000000000002,2017,0,,
HD 176986 b,Radial Velocity,2,6.4898,27.81,0.79,,2017,0,,
GJ 3138 d,Radial Velocity,3,257.8,28.49,0.68,,2017,0,,
HD 17674 b,Radial Velocity,1,623.8,44.48,0.98,,2017,0,,
HD 219666 b,Transit,1,6.03607,94.43,0.92,4.71,2018,0,,
HATS-36 b,Transit,1,4.175186,878.65,1.1,12.92,2018,0,,
HD 18015 b,Radial Velocity,1,2278.0,124.24,1.49,,2018,0,,
WASP-158 b,Transit,1,3.656333,532.92,1.38,11.994000000000002,2018,0,,
WASP-159 b,Transit,1,3.840401,730.5,1.41,15.468,2018,0,,
NGTS-2 b,Transit,1,4.511164,360.3,1.64,17.878,2018,0,,
Kepler-1654 b,Transit,1,1047.8356,577.6,1.01,9.18,2018,0,,
TYC 3318-01333-1 b,Radial Velocity,1,562.0,497.41,1.19,,2018,0,,
HATS-39 b,Transit,1,4.5776348,773.0,1.38,17.598,2018,0,,
Kepler-1655 b,Transit,1,11.8728787,214.58,1.03,2.213,2018,0,,
BD+48 740 b,Radial Velocity,1,733.0,678.94,1.09,,2018,0,,
OGLE-2011-BLG-0173L b,Microlensing,1,,6100.0,0.41,,2018,0,,
HATS-40 b,Transit,1,3.2642736,1431.0,1.56,17.71,2018,0,,
HATS-41 b,Transit,1,4.193649,800.0,1.5,14.908,2018,0,,
HATS-42 b,Transit,1,2.292102,942.0,1.27,15.693,2018,0,,
HATS-43 b,Transit,1,4.3888497,341.0,0.84,13.227,2018,0,,
HATS-44 b,Transit,1,2.7439004,463.0,0.86,11.96,2018,0,,
HATS-45 b,Transit,1,4.1876244,818.0,1.27,14.415,2018,0,,
Wolf 503 b,Transit,1,6.00118,44.58,0.69,2.03,2018,0,,
HD 33142 c,Radial Velocity,2,834.0,121.8,1.41,,2018,0,,
HATS-46 b,Transit,1,4.7423729,448.0,0.92,10.122,2018,0,,
NGTS-3 A b,Transit,1,1.6753728,1010.0,1.02,16.589000000000002,2018,0,,
Kepler-1656 b,Transit,1,31.578659,186.88,1.03,5.02,2018,0,,
24 Boo b,Radial Velocity,1,30.3506,96.25,0.99,,2018,0,,
gam Lib c,Radial Velocity,2,964.6,47.43,1.47,,2018,0,,
HD 203473 b,Radial Velocity,1,1552.9,72.79,1.12,,2018,0,,
HD 55696 b,Radial Velocity,1,1827.0,78.15,1.29,,2018,0,,
GJ 15 A c,Radial Velocity,2,7600.0,3.56,0.38,,2018,0,,2018-09
WASP-144 b,Transit,1,2.2783152,358.72,0.81,9.527999999999999,2018,0,,
WASP-145 A b,Transit,1,1.7690381,91.54,0.76,10.088,2018,0,,
DE CVn b,Eclipse Timing Variations,1,4098.1,30.55,0.51,,2018,0,,2018-11
HD 4917 b,Radial Velocity,1,400.5,205.45,1.32,,2018,0,,
GJ 1265 b,Radial Velocity,1,3.6511,10.26,0.18,,2018,0,,
MOA-2010-BLG-117L b,Microlensing,1,,3500.0,0.58,,2018,0,,
WASP-147 b,Transit,1,4.60273,426.0,1.04,12.498,2018,0,,
HD 180617 b,Radial Velocity,1,105.9,5.91,0.45,,2018,0,,2018-10
gam Lib b,Radial Velocity,2,415.2,47.43,1.47,,2018,0,,
HD 211810 b,Radial Velocity,1,1558.0,64.76,1.03,,2018,0,,
MOA-2011-BLG-291L b,Microlensing,1,,4400.0,0.15,,2018,0,,
HD 215152 c,Radial Velocity,4,7.28243,21.61,0.77,,2018,0,,
pi Men c,Transit,2,6.2679,18.28,1.09,2.042,2018,0,,
MOA-2015-BLG-337L b,Microlensing,1,,7100.0,0.01,,2018,0,,
HD 215152 d,Radial Velocity,4,10.86499,21.61,0.77,,2018,0,,
Kepler-730 c,Transit,2,2.85188338,2020.2,1.05,1.569,2018,0,,
HD 215152 e,Radial Velocity,4,25.1967,21.61,0.77,,2018,0,,
GJ 1132 c,Radial Velocity,2,8.929,12.62,0.18,,2018,0,,
UKIRT-2017-BLG-001L b,Microlensing,1,,6300.0,0.81,,2018,0,,
HD 180053 b,Radial Velocity,1,213.72,137.59,1.75,,2018,0,,
HD 217850 b,Radial Velocity,1,3501.3,65.9,1.03,,2018,0,,
HD 215152 b,Radial Velocity,4,5.75999,21.61,0.77,,2018,0,,
WASP-160 B b,Transit,1,3.7684952,284.0,0.87,12.218,2018,0,,
PDS 70 b,Imaging,2,43500.0,113.43,0.76,14.572000000000001,2018,0,,2018-09
HD 220197 b,Radial Velocity,1,1728.0,64.53,0.91,,2018,0,,2019-01
WASP-173 A b,Transit,1,1.38665318,234.54,1.05,13.450999999999999,2018,0,,
HD 126525 b,Radial Velocity,1,960.41,37.69,0.9,,2018,0,,2018-08
HD 13167 b,Radial Velocity,1,2613.0,149.57,1.35,,2018,0,,
WASP-174 b,Transit,1,4.2337,414.69,1.3,14.572000000000001,2018,0,,
EPIC 246851721 b,Transit,1,6.180235,336.7,1.32,11.780999999999999,2018,0,,
HD 1397 b,Transit,1,11.53533,79.75,1.32,11.5,2018,0,,
HD 14787 b,Radial Velocity,1,676.6,119.54,1.43,,2018,0,,
OGLE-2013-BLG-1761L b,Microlensing,1,,6900.0,0.33,,2018,0,,
HD 148164 b,Radial Velocity,2,328.55,77.37,1.21,,2018,0,,
HD 148164 c,Radial Velocity,2,5062.0,77.37,1.21,,2018,0,,
OGLE-2014-BLG-1722L b,Microlensing,2,,6400.0,0.4,,2018,0,,
HD 116029 c,Radial Velocity,2,907.0,123.68,0.83,,2018,0,,
OGLE-2014-BLG-1722L c,Microlensing,2,,6400.0,0.4,,2018,0,,
HD 156279 c,Radial Velocity,2,4191.0,36.23,0.95,,2018,0,,
HD 158996 b,Radial Velocity,1,820.2,285.91,1.8,,2018,0,,
HD 233832 b,Radial Velocity,1,2058.0,58.84,0.71,,2018,0,,2019-01
GJ 3779 b,Radial Velocity,1,3.0232,13.75,0.27,,2018,0,,
OGLE-2017-BLG-0173L b,Microlensing,1,,4705.0,0.4,,2018,0,,
OGLE-2017-BLG-0373L b,Microlensing,1,,5915.0,0.25,,2018,0,,
OGLE-2017-BLG-0482L b,Microlensing,1,,5800.0,0.2,,2018,0,,
OGLE-2017-BLG-1140L b,Microlensing,1,,,0.21,,2018,0,,
OGLE-2017-BLG-1434L b,Microlensing,1,,860.0,0.23,,2018,0,,
OGLE-2017-BLG-1522L b,Microlensing,1,,,0.04,,2018,0,,
HD 238914 b,Radial Velocity,1,4100.0,527.24,1.47,,2018,0,,
HD 148284 b,Radial Velocity,1,339.331,121.61,1.07,,2018,0,,
GJ 96 b,Radial Velocity,1,73.94,11.94,0.6,,2018,0,,
HD 114783 c,Radial Velocity,2,4319.0,20.4,0.85,,2018,0,,
WASP-172 b,Transit,1,5.477433,546.02,1.49,17.598,2018,0,,
HD 26965 b,Radial Velocity,1,42.378,5.04,0.78,,2018,0,,
HATS-59 c,Radial Velocity,2,1422.0,654.88,1.04,,2018,0,,
HATS-60 b,Transit,1,3.560829,494.3,1.1,12.924000000000001,2018,0,,
HATS-61 b,Transit,1,7.817953,694.0,1.08,13.395,2018,0,,
WASP-162 b,Transit,1,9.62468,313.6,0.95,11.209000000000001,2018,0,,
HATS-62 b,Transit,1,3.2768837,516.8,0.9,11.825,2018,0,,
HATS-63 b,Transit,1,3.0566527,634.8,0.93,13.529000000000002,2018,0,,
TCP J05074264+2447555 b,Microlensing,1,,380.0,0.25,,2018,0,,
HATS-64 b,Transit,1,4.908897,1083.0,1.56,18.82,2018,0,,
HATS-65 b,Transit,1,3.105161,495.0,1.26,16.825,2018,0,,
HATS-66 b,Transit,1,3.1414391,1538.0,1.41,15.815999999999999,2018,0,,
HATS-67 b,Transit,1,1.6091788,982.0,1.44,18.887,2018,0,,
HATS-68 b,Transit,1,3.5862202,618.2,1.35,13.809000000000001,2018,0,,
HATS-69 b,Transit,1,2.2252577,420.3,0.89,10.593,2018,0,,
HD 102329 c,Radial Velocity,2,1123.0,218.42,3.21,,2018,0,,
WASP-163 b,Transit,1,1.6096884,263.29,0.97,13.472999999999999,2018,0,,
WASP-164 b,Transit,1,1.7771255,322.0,0.95,12.644,2018,0,,
WASP-165 b,Transit,1,3.465509,583.0,1.25,14.123,2018,0,,
HAT-P-11 c,Radial Velocity,2,3407.0,37.81,0.81,,2018,0,,
Gl 686 b,Radial Velocity,1,15.5314,8.16,0.42,,2018,0,,
WASP-168 b,Transit,1,4.153658,306.63,1.08,16.814,2018,0,,
EPIC 248847494 b,Transit,1,3650.0,560.0,0.9,12.442,2018,0,,2018-07
GJ 317 c,Radial Velocity,2,5312.0,15.1,0.42,,2018,0,,
EPIC 211945201 b,Transit,1,19.49221,182.69,1.17,5.76,2018,0,,
WASP-170 b,Transit,1,2.34478022,308.27,0.93,12.285,2018,0,,
WASP-161 b,Transit,1,5.4060425,346.46,1.39,12.812000000000001,2018,0,,
HATS-59 b,Transit,2,5.416081,654.88,1.04,12.620999999999999,2018,0,,
MOA-2016-BLG-319L b,Microlensing,1,,6800.0,0.15,,2018,0,,
K2-172 c,Transit,2,29.62682,251.51,0.93,3.2060000000000004,2018,0,,2018-02
KMT-2016-BLG-1820L b,Microlensing,1,,6260.0,0.04,,2018,0,,
KMT-2016-BLG-2142L b,Microlensing,1,,7010.0,0.07,,2018,0,,
K2-239 d,Transit,3,10.115,49.0,0.4,1.1,2018,0,,
K2-176 b,Transit,1,5.329439,249.01,0.94,1.4909999999999999,2018,0,,2018-02
K2-177 b,Transit,1,14.155185,499.02,1.21,2.116,2018,0,,2018-02
K2-178 b,Transit,1,8.747818,216.08,0.95,3.5580000000000003,2018,0,,2018-02
K2-179 b,Transit,1,5.172191,191.84,0.82,2.513,2018,0,,2018-02
K2-180 b,Transit,1,8.867209,204.51,0.72,2.31,2018,0,,2018-02
K2-181 b,Transit,1,6.894256,364.82,0.99,2.84,2018,0,,2018-02
K2-182 b,Transit,1,4.736837,155.9,0.88,2.76,2018,0,,2018-02
K2-183 b,Transit,3,0.469269,331.77,0.93,2.5989999999999998,2018,0,,2018-02
K2-183 c,Transit,3,10.792635,331.77,0.93,2.87,2018,0,,2018-02
K2-183 d,Transit,3,22.631964,331.77,0.93,2.86,2018,0,,2018-02
K2-239 c,Transit,3,7.775,49.0,0.4,1.0,2018,0,,
K2-184 b,Transit,1,16.995731,75.79,0.86,1.55,2018,0,,2018-02
K2-239 b,Transit,3,5.24,49.0,0.4,1.1,2018,0,,
K2-238 b,Transit,1,3.20466,453.0,1.19,14.572000000000001,2018,0,,
K2-237 b,Transit,1,2.1805577,309.5,1.23,18.405,2018,0,,
K2-233 d,Transit,3,24.3662,67.64,0.8,2.64,2018,0,,
K2-185 b,Transit,1,10.616646,270.41,0.98,1.3130000000000002,2018,0,,2018-02
K2-186 b,Transit,1,41.474219,333.84,1.02,3.1719999999999997,2018,0,,2018-02
K2-233 c,Transit,3,7.06142,67.64,0.8,1.335,2018,0,,
K2-233 b,Transit,3,2.46746,67.64,0.8,1.3980000000000001,2018,0,,
K2-187 b,Transit,4,0.77392,333.51,0.98,1.3,2018,0,,2018-02
K2-187 c,Transit,4,2.872042,333.51,0.98,1.8,2018,0,,2018-02
K2-240 b,Transit,2,6.034,70.0,0.58,2.0,2018,0,,
K2-240 c,Transit,2,20.523,70.0,0.58,1.8,2018,0,,
K2-241 b,Transit,1,26.8199,149.6,0.71,2.55,2018,0,,
K2-242 b,Transit,1,6.51389,109.6,0.38,2.54,2018,0,,
K2-163 b,Transit,1,6.673117,209.67,0.83,2.4659999999999997,2018,0,,2018-02
K2-250 b,Transit,1,4.01457,417.6,0.8,2.44,2018,0,,
K2-249 b,Transit,1,12.409,528.3,1.32,2.79,2018,0,,
K2-164 b,Transit,1,17.355066,379.64,1.18,3.2489999999999997,2018,0,,2018-02
K2-248 b,Transit,1,7.17256,410.5,0.88,2.57,2018,0,,
K2-247 c,Transit,2,6.49424,260.2,0.74,2.19,2018,0,,
K2-165 b,Transit,3,2.354992,135.1,0.83,1.274,2018,0,,2018-02
K2-165 c,Transit,3,4.382745,135.1,0.83,1.554,2018,0,,2018-02
K2-165 d,Transit,3,14.101361,135.1,0.83,2.648,2018,0,,2018-02
K2-247 b,Transit,2,2.25021,260.2,0.74,2.12,2018,0,,
K2-218 b,Transit,1,8.679885,398.41,1.05,2.569,2018,0,,2018-02
K2-167 b,Transit,1,9.977481,81.08,1.02,2.819,2018,0,,2018-02
K2-187 d,Transit,4,7.14921,333.51,0.98,3.17,2018,0,,2018-02
K2-168 b,Transit,2,15.8523,245.56,0.88,1.86,2018,0,,2018-02
K2-170 b,Transit,2,7.576544,397.26,0.96,1.4180000000000001,2018,0,,2018-02
K2-246 b,Transit,1,5.76918,723.1,0.87,3.49,2018,0,,
K2-245 b,Transit,1,11.89307,463.4,0.83,4.34,2018,0,,
K2-244 b,Transit,1,21.06884,214.0,0.86,1.75,2018,0,,
K2-170 c,Transit,2,12.400047,397.26,0.96,1.8019999999999998,2018,0,,2018-02
K2-171 b,Transit,1,5.628466,616.41,0.89,2.687,2018,0,,2018-02
K2-172 b,Transit,2,14.316941,251.51,0.93,1.666,2018,0,,2018-02
K2-173 b,Transit,1,5.868699,230.14,0.88,1.608,2018,0,,2018-02
K2-243 c,Transit,2,24.94598,269.2,1.29,2.01,2018,0,,
K2-174 b,Transit,1,19.562307,100.1,0.7,2.6,2018,0,,2018-02
K2-175 b,Transit,1,9.525988,249.01,1.09,2.0380000000000003,2018,0,,2018-02
K2-243 b,Transit,2,11.54182,269.2,1.29,2.17,2018,0,,
K2-169 b,Transit,1,6.380803,237.35,0.99,1.273,2018,0,,2018-02
K2-251 b,Transit,1,9.30075,147.7,0.52,2.35,2018,0,,
K2-232 b,Transit,1,11.168454,131.21,1.19,11.209000000000001,2018,0,,
K2-230 b,Transit,1,2.86041,548.9,1.11,1.96,2018,0,,2018-02
K2-197 b,Transit,1,8.357881,249.59,1.0,2.56,2018,0,,2018-02
K2-219 c,Transit,3,6.66767,328.42,1.02,1.4380000000000002,2018,0,,2018-02
K2-198 b,Transit,3,17.0428683,110.91,0.8,4.189,2018,0,,2018-02
K2-199 b,Transit,2,3.225338,107.97,0.73,1.87,2018,0,,2018-02
K2-199 c,Transit,2,7.374694,107.97,0.73,2.78,2018,0,,2018-02
K2-200 b,Transit,1,2.849883,185.09,0.86,1.364,2018,0,,2018-02
K2-201 b,Transit,2,1.05979,199.05,0.96,1.4,2018,0,,2018-02
K2-201 c,Transit,2,22.779878,199.05,0.96,3.286,2018,0,,2018-02
K2-202 b,Transit,1,3.405164,302.99,0.97,2.302,2018,0,,2018-02
K2-203 b,Transit,1,9.695101,166.93,0.79,1.371,2018,0,,2018-02
K2-204 b,Transit,1,7.055784,586.87,1.01,3.0460000000000003,2018,0,,2018-02
K2-205 b,Transit,1,26.672263,409.95,0.95,1.996,2018,0,,2018-02
K2-206 b,Transit,1,18.294549,246.14,0.79,2.795,2018,0,,2018-02
K2-207 b,Transit,1,12.48749,366.84,0.94,2.6060000000000003,2018,0,,2018-02
K2-208 b,Transit,1,4.190948,258.76,0.93,1.679,2018,0,,2018-02
K2-209 b,Transit,1,2.080615,76.67,0.74,0.8690000000000001,2018,0,,2018-02
K2-210 b,Transit,1,0.570233,177.39,0.91,0.8190000000000001,2018,0,,2018-02
K2-219 b,Transit,3,3.901287,328.42,1.02,1.348,2018,0,,2018-02
K2-211 b,Transit,1,0.669558,274.39,0.88,1.375,2018,0,,2018-02
K2-212 b,Transit,1,9.79551,109.32,0.67,2.52,2018,0,,2018-02
K2-213 b,Transit,1,8.13087,394.05,1.07,1.514,2018,0,,2018-02
K2-214 b,Transit,1,8.596802,303.28,1.05,2.43,2018,0,,2018-02
K2-215 b,Transit,1,8.269648,408.67,1.0,2.124,2018,0,,2018-02
K2-216 b,Transit,1,2.1748,115.84,0.7,1.75,2018,0,,2018-02
K2-217 b,Transit,1,14.074524,386.01,1.1,3.5789999999999997,2018,0,,2018-02
K2-196 b,Transit,1,48.324222,594.09,1.16,3.6,2018,0,,2018-02
K2-195 c,Transit,2,28.482786,317.83,0.94,2.576,2018,0,,2018-02
K2-219 d,Transit,3,11.137278,328.42,1.02,2.576,2018,0,,2018-02
K2-195 b,Transit,2,15.852975,317.83,0.94,3.13,2018,0,,2018-02
K2-229 c,Transit,2,8.32727,103.8,0.87,2.03,2018,0,,2018-02
K2-187 e,Transit,4,13.609878,333.51,0.98,2.38,2018,0,,2018-02
K2-229 b,Transit,2,0.58426,103.8,0.87,1.14,2018,0,,2018-02
K2-188 b,Transit,2,1.742169,452.9,1.06,1.35,2018,0,,2018-02
K2-228 b,Transit,1,2.69828,142.4,0.71,1.21,2018,0,,2018-02
K2-188 c,Transit,2,7.810253,452.9,1.06,2.83,2018,0,,2018-02
K2-189 b,Transit,2,2.588309,243.93,0.94,1.52,2018,0,,2018-02
K2-189 c,Transit,2,6.679195,243.93,0.94,2.5,2018,0,,2018-02
K2-227 b,Transit,1,13.621832,188.22,0.95,1.666,2018,0,,2018-02
KMT-2017-BLG-0165L b,Microlensing,1,,4530.0,0.76,,2018,0,,2019-01
K2-190 b,Transit,2,10.098858,161.42,0.9,1.357,2018,0,,2018-02
K2-226 b,Transit,1,3.27108,211.2,0.88,1.54,2018,0,,2018-02
K2-231 b,Transit,1,13.841901,295.0,1.01,2.5,2018,0,,
K2-190 c,Transit,2,21.574023,161.42,0.9,1.093,2018,0,,2018-02
LHS 1140 c,Transit,2,3.777931,14.99,0.18,1.2819999999999998,2018,0,,
K2-224 c,Transit,2,10.09489,277.7,0.91,2.41,2018,0,,
K2-224 b,Transit,2,4.47904,277.7,0.91,1.56,2018,0,,2018-02
K2-191 b,Transit,1,2.858646,289.57,0.9,1.579,2018,0,,2018-02
K2-192 b,Transit,1,4.162817,223.99,0.9,1.52,2018,0,,2018-02
